user_id,signup_date,acquisition_channel,experiment_group,activated,activation_date
626,2024-05-14,Organic,A,True,2024-05-17
627,2024-06-17,Paid Social,A,True,2024-06-21
628,2024-09-29,Paid Social,A,False,
629,2024-01-14,Organic,A,True,2024-01-20
630,2024-04-02,Referral,B,False,
631,2024-09-17,Influencer,B,True,2024-09-23
632,2024-11-22,Organic,B,False,
633,2024-07-05,Referral,A,True,2024-07-11
634,2024-07-13,Referral,B,True,2024-07-20
635,2024-02-09,Referral,B,False,
636,2024-06-12,Paid Social,A,True,2024-06-19
637,2024-07-13,Paid Social,B,True,2024-07-18
638,2024-03-29,Organic,B,False,
639,2024-04-08,Influencer,B,True,2024-04-10
640,2024-05-17,Referral,B,True,2024-05-18
641,2024-01-08,Organic,B,True,2024-01-11
642,2024-04-27,Referral,B,True,2024-04-29
643,2024-03-18,Influencer,B,True,2024-03-21
644,2024-04-29,Organic,B,True,2024-05-04
645,2024-02-13,Paid Social,B,True,2024-02-18
646,2024-11-21,Influencer,B,True,2024-11-23
647,2024-08-04,Paid Social,B,False,
648,2024-09-04,Paid Social,B,True,2024-09-09
649,2024-10-15,Paid Social,B,True,2024-10-21
650,2024-06-30,Organic,B,False,
651,2024-02-01,Paid Social,A,False,
652,2024-07-15,Referral,A,True,2024-07-15
653,2024-08-02,Organic,A,False,
654,2024-09-29,Paid Social,B,True,2024-10-04
655,2024-06-06,Referral,A,True,2024-06-11
656,2024-02-16,Organic,A,True,2024-02-19
657,2024-04-13,Influencer,B,False,
658,2024-05-12,Organic,B,False,
659,2024-08-23,Referral,A,False,
660,2024-07-27,Organic,A,False,
661,2024-05-09,Organic,B,True,2024-05-09
662,2024-12-26,Referral,A,True,2025-01-02
663,2024-08-09,Organic,A,True,2024-08-09
664,2024-03-27,Organic,A,False,
665,2024-02-07,Organic,B,False,
666,2024-02-25,Organic,B,False,
667,2024-03-30,Organic,B,False,
668,2024-02-28,Influencer,A,True,2024-03-02
669,2024-03-09,Organic,B,True,2024-03-13
670,2024-04-14,Referral,B,True,2024-04-18
671,2024-03-04,Organic,A,True,2024-03-09
672,2024-11-23,Influencer,A,False,
673,2024-01-30,Organic,B,False,
674,2024-07-10,Organic,A,True,2024-07-15
675,2024-05-29,Paid Social,B,False,
676,2024-12-24,Referral,A,False,
677,2024-02-10,Paid Social,A,False,
678,2024-05-25,Referral,B,True,2024-05-25
679,2024-12-19,Referral,B,False,
680,2024-11-11,Organic,A,True,2024-11-11
681,2024-10-25,Referral,A,False,
682,2024-04-04,Paid Social,A,True,2024-04-06
683,2024-03-03,Organic,B,True,2024-03-07
684,2024-09-01,Organic,B,True,2024-09-07
685,2024-12-05,Referral,A,True,2024-12-06
686,2024-07-22,Organic,A,True,2024-07-29
687,2024-07-27,Organic,A,True,2024-08-02
688,2024-04-12,Paid Social,A,True,2024-04-18
689,2024-10-07,Referral,B,True,2024-10-14
690,2024-03-09,Organic,A,True,2024-03-12
691,2024-04-28,Paid Social,B,True,2024-05-01
692,2024-06-04,Organic,B,False,
693,2024-07-04,Organic,B,False,
694,2024-03-29,Paid Social,B,False,
695,2024-02-11,Organic,A,True,2024-02-14
696,2024-08-10,Organic,B,True,2024-08-17
697,2024-04-15,Organic,A,True,2024-04-20
698,2024-07-31,Paid Social,A,False,
699,2024-02-26,Referral,A,False,
700,2024-06-24,Organic,B,True,2024-06-26
701,2024-07-13,Paid Social,A,True,2024-07-14
702,2024-01-19,Organic,B,True,2024-01-24
703,2024-05-02,Influencer,B,True,2024-05-09
704,2024-02-19,Referral,A,False,
705,2024-01-24,Organic,A,False,
706,2024-12-27,Organic,B,True,2025-01-03
707,2024-04-27,Organic,B,True,2024-04-30
708,2024-10-22,Referral,B,True,2024-10-27
709,2024-04-02,Paid Social,B,True,2024-04-05
710,2024-09-05,Paid Social,B,False,
711,2024-10-04,Paid Social,A,False,
712,2024-08-05,Organic,A,True,2024-08-08
713,2024-06-21,Organic,A,False,
714,2024-05-30,Referral,B,True,2024-06-03
715,2024-05-07,Organic,A,False,
716,2024-12-05,Referral,A,True,2024-12-07
717,2024-10-30,Organic,B,True,2024-10-31
718,2024-12-18,Referral,B,True,2024-12-18
719,2024-02-15,Paid Social,B,True,2024-02-17
720,2024-09-23,Organic,B,False,
721,2024-12-08,Paid Social,A,False,
722,2024-03-07,Organic,B,False,
723,2024-01-25,Paid Social,A,True,2024-01-31
724,2024-09-27,Referral,A,True,2024-09-27
725,2024-07-28,Organic,A,True,2024-07-29
726,2024-11-03,Organic,B,False,
727,2024-02-21,Referral,B,False,
728,2024-10-17,Referral,A,True,2024-10-20
729,2024-03-14,Organic,B,True,2024-03-14
730,2024-02-29,Influencer,A,False,
731,2024-02-29,Paid Social,A,True,2024-03-07
732,2024-10-24,Organic,A,True,2024-10-26
733,2024-08-30,Organic,A,False,
734,2024-07-09,Paid Social,A,True,2024-07-15
735,2024-05-10,Organic,A,True,2024-05-14
736,2024-11-16,Referral,A,False,
737,2024-05-23,Organic,B,True,2024-05-27
738,2024-10-25,Paid Social,A,False,
739,2024-06-09,Referral,B,True,2024-06-11
740,2024-05-17,Influencer,A,False,
741,2024-06-17,Organic,A,True,2024-06-23
742,2024-04-20,Referral,A,True,2024-04-27
743,2024-09-29,Influencer,A,True,2024-10-04
744,2024-07-02,Organic,A,True,2024-07-04
745,2024-03-25,Organic,A,True,2024-03-28
746,2024-11-24,Organic,A,True,2024-11-30
747,2024-05-20,Organic,B,False,
748,2024-07-17,Organic,A,True,2024-07-17
749,2024-11-26,Influencer,A,True,2024-11-27
750,2024-08-15,Paid Social,A,False,
751,2024-02-12,Organic,A,False,
752,2024-12-09,Paid Social,B,True,2024-12-16
753,2024-08-17,Referral,A,False,
754,2024-05-02,Paid Social,A,True,2024-05-03
755,2024-02-20,Organic,A,False,
756,2024-10-16,Influencer,B,False,
757,2024-08-14,Organic,A,True,2024-08-19
758,2024-07-13,Organic,B,False,
759,2024-11-22,Organic,B,True,2024-11-23
760,2024-10-14,Organic,B,False,
761,2024-02-25,Referral,B,True,2024-02-25
762,2024-04-23,Organic,B,False,
763,2024-03-31,Paid Social,B,False,
764,2024-09-28,Organic,A,True,2024-09-28
765,2024-01-13,Paid Social,B,True,2024-01-20
766,2024-07-27,Influencer,A,False,
767,2024-10-05,Organic,A,False,
768,2024-11-16,Referral,A,True,2024-11-19
769,2024-05-04,Organic,A,True,2024-05-11
770,2024-10-26,Organic,B,True,2024-10-26
771,2024-02-10,Organic,B,True,2024-02-12
772,2024-11-04,Influencer,B,True,2024-11-11
773,2024-02-16,Paid Social,B,True,2024-02-19
774,2024-05-25,Paid Social,A,True,2024-05-28
775,2024-10-18,Organic,B,True,2024-10-21
776,2024-02-24,Paid Social,B,True,2024-03-01
777,2024-03-24,Paid Social,A,True,2024-03-29
778,2024-09-20,Paid Social,B,False,
779,2024-09-19,Organic,B,True,2024-09-26
780,2024-08-22,Organic,A,True,2024-08-23
781,2024-09-10,Referral,A,False,
782,2024-07-17,Paid Social,A,True,2024-07-19
783,2024-04-01,Paid Social,A,True,2024-04-08
784,2024-05-06,Organic,A,True,2024-05-07
785,2024-03-07,Paid Social,A,True,2024-03-11
786,2024-11-27,Paid Social,B,True,2024-12-02
787,2024-07-31,Referral,A,True,2024-07-31
788,2024-05-26,Organic,A,False,
789,2024-06-17,Paid Social,B,True,2024-06-17
790,2024-12-11,Influencer,B,True,2024-12-13
791,2024-02-25,Paid Social,A,True,2024-03-02
792,2024-08-01,Organic,A,True,2024-08-05
793,2024-07-03,Organic,B,False,
794,2024-08-11,Influencer,A,True,2024-08-11
795,2024-01-07,Paid Social,B,False,
796,2024-11-14,Organic,A,True,2024-11-18
797,2024-12-06,Paid Social,A,True,2024-12-12
798,2024-07-25,Influencer,B,True,2024-08-01
799,2024-09-11,Organic,B,False,
800,2024-12-02,Paid Social,B,False,
801,2024-09-15,Organic,A,True,2024-09-21
802,2024-02-25,Paid Social,B,True,2024-02-27
803,2024-07-29,Paid Social,B,True,2024-08-01
804,2024-08-09,Paid Social,B,True,2024-08-13
805,2024-06-03,Influencer,A,True,2024-06-06
806,2024-09-25,Paid Social,B,True,2024-09-28
807,2024-12-07,Influencer,B,False,
808,2024-12-03,Organic,B,False,
809,2024-06-13,Organic,B,True,2024-06-15
810,2024-02-11,Organic,A,False,
811,2024-12-25,Organic,B,True,2024-12-31
812,2024-11-02,Referral,A,True,2024-11-07
813,2024-02-15,Organic,A,True,2024-02-20
814,2024-12-02,Referral,B,False,
815,2024-11-13,Paid Social,B,True,2024-11-16
816,2024-07-08,Organic,B,False,
817,2024-08-03,Paid Social,A,False,
818,2024-05-25,Organic,A,False,
819,2024-01-20,Organic,B,True,2024-01-21
820,2024-05-02,Referral,A,True,2024-05-03
821,2024-10-20,Referral,A,False,
822,2024-01-02,Referral,A,True,2024-01-08
823,2024-05-01,Paid Social,B,True,2024-05-08
824,2024-05-25,Paid Social,B,True,2024-06-01
825,2024-07-15,Paid Social,A,False,
826,2024-12-01,Influencer,A,True,2024-12-02
827,2024-05-06,Influencer,B,True,2024-05-09
828,2024-05-06,Organic,A,False,
829,2024-09-26,Influencer,A,False,
830,2024-06-14,Referral,B,False,
831,2024-03-22,Paid Social,B,True,2024-03-22
832,2024-06-14,Organic,B,False,
833,2024-02-21,Paid Social,B,False,
834,2024-03-05,Referral,A,True,2024-03-05
835,2024-06-30,Organic,B,True,2024-07-04
836,2024-06-01,Paid Social,B,True,2024-06-04
837,2024-11-29,Organic,B,True,2024-12-04
838,2024-05-12,Organic,B,True,2024-05-15
839,2024-07-30,Organic,B,True,2024-08-05
840,2024-08-18,Influencer,B,True,2024-08-19
841,2024-01-05,Organic,A,True,2024-01-09
842,2024-08-30,Referral,A,True,2024-09-05
843,2024-03-05,Paid Social,B,True,2024-03-09
844,2024-12-16,Referral,A,True,2024-12-23
845,2024-02-24,Paid Social,B,True,2024-02-26
846,2024-05-31,Influencer,A,True,2024-06-07
847,2024-02-01,Paid Social,A,True,2024-02-08
848,2024-12-29,Paid Social,A,False,
849,2024-07-02,Influencer,B,False,
850,2024-08-05,Organic,A,True,2024-08-11
851,2024-01-25,Organic,A,True,2024-01-28
852,2024-09-30,Paid Social,A,True,2024-10-02
853,2024-03-17,Organic,A,True,2024-03-18
854,2024-11-23,Referral,A,False,
855,2024-03-15,Paid Social,B,True,2024-03-20
856,2024-03-10,Referral,B,False,
857,2024-01-14,Influencer,A,True,2024-01-18
858,2024-06-21,Influencer,A,True,2024-06-21
859,2024-07-25,Paid Social,B,False,
860,2024-01-24,Organic,A,False,
861,2024-10-10,Paid Social,A,False,
862,2024-06-14,Referral,A,False,
863,2024-07-10,Organic,A,False,
864,2024-06-09,Organic,A,True,2024-06-14
865,2024-05-26,Organic,A,True,2024-05-27
866,2024-07-23,Influencer,B,True,2024-07-27
867,2024-02-26,Organic,B,True,2024-02-29
868,2024-03-07,Organic,B,False,
869,2024-11-10,Paid Social,B,True,2024-11-17
870,2024-12-11,Paid Social,B,False,
871,2024-05-16,Organic,A,False,
872,2024-04-08,Organic,B,True,2024-04-08
873,2024-08-23,Paid Social,A,True,2024-08-23
874,2024-05-29,Influencer,A,True,2024-06-05
875,2024-01-10,Organic,B,True,2024-01-12
876,2024-02-26,Organic,A,True,2024-03-03
877,2024-09-18,Influencer,A,True,2024-09-22
878,2024-08-28,Paid Social,A,True,2024-08-30
879,2024-01-10,Organic,A,True,2024-01-11
880,2024-03-22,Paid Social,B,True,2024-03-29
881,2024-03-25,Referral,A,True,2024-03-27
882,2024-09-02,Referral,A,True,2024-09-09
883,2024-01-08,Organic,A,True,2024-01-12
884,2024-02-07,Organic,B,True,2024-02-14
885,2024-10-18,Referral,B,False,
886,2024-03-06,Organic,B,True,2024-03-12
887,2024-08-26,Referral,B,True,2024-08-29
888,2024-03-27,Organic,B,False,
889,2024-02-06,Paid Social,B,False,
890,2024-03-29,Influencer,A,False,
891,2024-09-20,Paid Social,A,True,2024-09-23
892,2024-11-08,Organic,A,True,2024-11-10
893,2024-10-30,Paid Social,A,True,2024-11-06
894,2024-05-24,Organic,A,True,2024-05-27
895,2024-08-31,Influencer,A,True,2024-09-07
896,2024-03-15,Organic,A,False,
897,2024-04-16,Organic,A,True,2024-04-21
898,2024-11-23,Paid Social,B,True,2024-11-26
899,2024-01-05,Referral,B,True,2024-01-06
900,2024-02-01,Paid Social,B,True,2024-02-03
901,2024-03-16,Organic,A,True,2024-03-19
902,2024-01-10,Paid Social,A,False,
903,2024-03-07,Organic,B,True,2024-03-13
904,2024-07-31,Organic,B,True,2024-07-31
905,2024-06-02,Influencer,B,True,2024-06-08
906,2024-11-21,Paid Social,A,True,2024-11-28
907,2024-10-25,Paid Social,A,True,2024-11-01
908,2024-05-04,Referral,B,True,2024-05-09
909,2024-04-04,Paid Social,B,False,
910,2024-05-18,Paid Social,B,True,2024-05-22
911,2024-08-03,Referral,B,False,
912,2024-04-07,Paid Social,B,True,2024-04-14
913,2024-08-15,Influencer,B,True,2024-08-19
914,2024-05-29,Organic,B,True,2024-06-01
915,2024-07-20,Organic,B,False,
916,2024-06-08,Organic,B,False,
917,2024-04-17,Referral,A,False,
918,2024-12-12,Influencer,B,False,
919,2024-10-05,Organic,A,False,
920,2024-02-21,Influencer,B,False,
921,2024-11-12,Influencer,A,True,2024-11-19
922,2024-06-26,Referral,A,False,
923,2024-11-22,Referral,A,True,2024-11-28
924,2024-10-18,Organic,B,True,2024-10-25
925,2024-06-04,Organic,A,False,
926,2024-01-09,Organic,A,False,
927,2024-04-08,Paid Social,B,True,2024-04-09
928,2024-07-16,Paid Social,A,True,2024-07-19
929,2024-08-19,Influencer,B,True,2024-08-22
930,2024-04-04,Paid Social,B,False,
931,2024-02-20,Paid Social,A,True,2024-02-24
932,2024-10-31,Organic,A,True,2024-11-07
933,2024-12-25,Influencer,B,False,
934,2024-07-10,Influencer,A,True,2024-07-13
935,2024-03-03,Organic,B,True,2024-03-03
936,2024-04-09,Paid Social,A,True,2024-04-16
937,2024-01-07,Organic,B,True,2024-01-11
938,2024-11-29,Paid Social,A,True,2024-11-30
939,2024-02-12,Paid Social,A,False,
940,2024-07-29,Paid Social,B,False,
941,2024-04-10,Paid Social,A,False,
942,2024-07-21,Organic,B,True,2024-07-25
943,2024-08-25,Organic,A,True,2024-08-27
944,2024-10-29,Referral,B,True,2024-11-05
945,2024-03-16,Organic,A,False,
946,2024-01-05,Referral,B,True,2024-01-05
947,2024-02-19,Influencer,B,True,2024-02-23
948,2024-11-24,Organic,A,False,
949,2024-11-14,Paid Social,B,True,2024-11-20
950,2024-08-06,Referral,B,True,2024-08-08
951,2024-08-07,Paid Social,A,True,2024-08-08
952,2024-08-30,Organic,B,False,
953,2024-03-05,Organic,B,True,2024-03-07
954,2024-11-29,Paid Social,B,False,
955,2024-06-01,Organic,B,True,2024-06-01
956,2024-05-19,Referral,B,True,2024-05-21
957,2024-07-08,Organic,A,False,
958,2024-01-18,Organic,B,True,2024-01-20
959,2024-03-01,Paid Social,B,False,
960,2024-09-26,Paid Social,B,False,
961,2024-01-31,Referral,B,False,
962,2024-08-08,Organic,B,True,2024-08-08
963,2024-03-30,Organic,B,True,2024-04-05
964,2024-05-22,Paid Social,A,False,
965,2024-04-15,Organic,B,True,2024-04-17
966,2024-05-09,Organic,B,True,2024-05-10
967,2024-09-19,Paid Social,A,True,2024-09-21
968,2024-04-18,Paid Social,A,True,2024-04-19
969,2024-07-25,Influencer,A,True,2024-07-27
970,2024-06-22,Paid Social,A,False,
971,2024-08-30,Organic,B,True,2024-09-02
972,2024-12-07,Organic,B,True,2024-12-14
973,2024-09-24,Organic,B,False,
974,2024-03-19,Organic,A,True,2024-03-26
975,2024-01-12,Paid Social,A,True,2024-01-14
976,2024-04-05,Influencer,B,True,2024-04-11
977,2024-08-05,Referral,B,True,2024-08-11
978,2024-01-19,Organic,B,True,2024-01-23
979,2024-06-30,Referral,B,True,2024-07-01
980,2024-08-05,Influencer,A,True,2024-08-07
981,2024-05-01,Paid Social,B,True,2024-05-07
982,2024-10-08,Paid Social,B,True,2024-10-09
983,2024-02-08,Organic,A,True,2024-02-14
984,2024-01-28,Organic,B,True,2024-01-31
985,2024-09-22,Organic,A,True,2024-09-22
986,2024-06-29,Paid Social,B,True,2024-07-05
987,2024-09-08,Organic,A,False,
988,2024-06-07,Paid Social,A,True,2024-06-08
989,2024-03-30,Paid Social,A,True,2024-03-31
990,2024-10-25,Paid Social,A,True,2024-11-01
991,2024-10-18,Organic,B,False,
992,2024-09-10,Influencer,A,False,
993,2024-04-09,Paid Social,A,True,2024-04-15
994,2024-08-03,Referral,A,False,
995,2024-05-11,Organic,B,False,
996,2024-02-03,Organic,B,True,2024-02-05
997,2024-11-30,Paid Social,B,True,2024-12-02
998,2024-02-19,Organic,A,True,2024-02-23
999,2024-12-12,Referral,A,True,2024-12-17
1000,2024-06-11,Paid Social,B,True,2024-06-17
1001,2024-03-08,Organic,A,True,2024-03-10
1002,2024-07-16,Paid Social,B,False,
1003,2024-11-14,Referral,A,True,2024-11-15
1004,2024-09-24,Referral,B,True,2024-09-24
1005,2024-10-21,Paid Social,A,False,
1006,2024-08-28,Paid Social,B,False,
1007,2024-09-09,Referral,A,False,
1008,2024-11-05,Referral,A,True,2024-11-10
1009,2024-04-01,Referral,A,False,
1010,2024-06-27,Paid Social,B,True,2024-07-02
1011,2024-03-21,Referral,B,False,
1012,2024-12-26,Paid Social,B,True,2024-12-26
1013,2024-12-10,Paid Social,A,True,2024-12-11
1014,2024-01-15,Influencer,B,True,2024-01-20
1015,2024-09-14,Paid Social,A,False,
1016,2024-12-03,Organic,B,True,2024-12-04
1017,2024-03-06,Influencer,B,True,2024-03-08
1018,2024-07-26,Influencer,B,True,2024-07-29
1019,2024-11-30,Referral,A,True,2024-12-07
1020,2024-01-13,Organic,A,True,2024-01-19
1021,2024-09-11,Referral,A,False,
1022,2024-04-18,Organic,B,False,
1023,2024-12-03,Organic,A,True,2024-12-08
1024,2024-12-20,Organic,B,False,
1025,2024-12-10,Organic,A,True,2024-12-12
1026,2024-06-22,Paid Social,A,False,
1027,2024-11-10,Organic,A,True,2024-11-10
1028,2024-11-04,Organic,B,False,
1029,2024-04-26,Paid Social,A,True,2024-04-28
1030,2024-10-29,Paid Social,B,False,
1031,2024-01-14,Organic,B,False,
1032,2024-08-05,Paid Social,B,False,
1033,2024-03-24,Referral,A,False,
1034,2024-02-14,Organic,A,True,2024-02-15
1035,2024-01-29,Influencer,A,True,2024-02-03
1036,2024-09-11,Paid Social,A,False,
1037,2024-05-04,Paid Social,A,True,2024-05-10
1038,2024-09-21,Organic,B,False,
1039,2024-01-24,Paid Social,A,True,2024-01-24
1040,2024-04-25,Organic,A,True,2024-04-26
1041,2024-07-15,Referral,A,True,2024-07-21
1042,2024-10-15,Organic,B,True,2024-10-19
1043,2024-04-26,Paid Social,B,True,2024-04-30
1044,2024-08-16,Organic,B,True,2024-08-23
1045,2024-11-19,Organic,B,False,
1046,2024-08-12,Paid Social,A,True,2024-08-14
1047,2024-03-26,Organic,B,False,
1048,2024-01-09,Organic,B,True,2024-01-09
1049,2024-11-13,Paid Social,A,False,
1050,2024-01-08,Paid Social,B,True,2024-01-15
1051,2024-11-15,Organic,A,False,
1052,2024-07-12,Referral,B,False,
1053,2024-12-08,Organic,B,True,2024-12-08
1054,2024-10-18,Paid Social,A,True,2024-10-20
1055,2024-12-30,Organic,B,False,
1056,2024-05-08,Organic,A,True,2024-05-13
1057,2024-10-07,Influencer,A,False,
1058,2024-05-26,Influencer,B,True,2024-05-26
1059,2024-06-24,Influencer,B,True,2024-06-27
1060,2024-08-17,Referral,B,True,2024-08-18
1061,2024-11-14,Organic,B,False,
1062,2024-12-25,Organic,A,False,
1063,2024-10-07,Organic,A,False,
1064,2024-06-01,Organic,B,False,
1065,2024-06-02,Referral,B,True,2024-06-02
1066,2024-09-26,Paid Social,A,True,2024-09-26
1067,2024-03-28,Paid Social,A,True,2024-04-01
1068,2024-02-10,Paid Social,A,True,2024-02-11
1069,2024-05-09,Organic,B,False,
1070,2024-04-14,Organic,B,False,
1071,2024-04-18,Paid Social,B,True,2024-04-20
1072,2024-03-26,Referral,B,True,2024-03-28
1073,2024-01-16,Organic,B,True,2024-01-19
1074,2024-01-07,Organic,A,False,
1075,2024-12-26,Influencer,B,True,2024-12-29
1076,2024-06-05,Influencer,A,False,
1077,2024-05-20,Referral,A,False,
1078,2024-09-05,Organic,A,True,2024-09-05
1079,2024-03-20,Paid Social,A,True,2024-03-26
1080,2024-12-12,Organic,B,True,2024-12-19
1081,2024-10-14,Referral,B,False,
1082,2024-02-02,Organic,B,False,
1083,2024-06-01,Paid Social,B,False,
1084,2024-11-16,Organic,B,False,
1085,2024-12-10,Referral,B,False,
1086,2024-06-19,Paid Social,B,False,
1087,2024-08-11,Referral,B,False,
1088,2024-03-01,Organic,A,True,2024-03-03
1089,2024-12-27,Organic,B,True,2024-12-28
1090,2024-03-25,Referral,B,True,2024-04-01
1091,2024-12-10,Organic,A,True,2024-12-13
1092,2024-08-25,Influencer,A,False,
1093,2024-08-09,Organic,B,True,2024-08-11
1094,2024-07-06,Organic,B,False,
1095,2024-03-25,Paid Social,B,True,2024-04-01
1096,2024-03-05,Influencer,A,False,
1097,2024-03-21,Influencer,B,False,
1098,2024-03-09,Paid Social,B,False,
1099,2024-10-11,Paid Social,A,True,2024-10-12
1100,2024-05-07,Paid Social,A,True,2024-05-09
1101,2024-01-22,Referral,B,False,
1102,2024-12-19,Paid Social,A,False,
1103,2024-11-18,Organic,B,False,
1104,2024-12-04,Referral,B,True,2024-12-09
1105,2024-12-29,Referral,B,True,2025-01-02
1106,2024-03-04,Influencer,B,True,2024-03-06
1107,2024-05-24,Paid Social,A,True,2024-05-25
1108,2024-10-03,Organic,B,False,
1109,2024-09-11,Organic,A,False,
1110,2024-02-26,Paid Social,B,True,2024-03-04
1111,2024-10-24,Organic,B,True,2024-10-26
1112,2024-03-22,Paid Social,A,True,2024-03-29
1113,2024-03-22,Organic,A,False,
1114,2024-07-14,Organic,B,False,
1115,2024-08-04,Paid Social,A,True,2024-08-08
1116,2024-07-30,Organic,A,False,
1117,2024-02-03,Organic,B,True,2024-02-04
1118,2024-11-16,Organic,A,True,2024-11-18
1119,2024-04-06,Organic,A,False,
1120,2024-02-17,Organic,A,False,
1121,2024-11-20,Paid Social,B,True,2024-11-21
1122,2024-12-14,Organic,B,True,2024-12-17
1123,2024-11-10,Referral,B,True,2024-11-11
1124,2024-10-22,Referral,A,True,2024-10-25
1125,2024-08-27,Referral,A,True,2024-08-29
1126,2024-07-20,Organic,B,True,2024-07-22
1127,2024-02-01,Organic,B,False,
1128,2024-05-29,Organic,A,True,2024-05-31
1129,2024-05-16,Paid Social,A,True,2024-05-22
1130,2024-04-04,Influencer,A,False,
1131,2024-09-21,Organic,A,True,2024-09-21
1132,2024-06-29,Referral,A,False,
1133,2024-01-30,Paid Social,A,True,2024-02-03
1134,2024-03-21,Paid Social,A,False,
1135,2024-09-06,Paid Social,B,False,
1136,2024-01-28,Organic,B,False,
1137,2024-11-06,Paid Social,A,False,
1138,2024-06-29,Paid Social,B,True,2024-06-30
1139,2024-06-24,Referral,A,True,2024-06-30
1140,2024-08-04,Paid Social,B,False,
1141,2024-10-28,Paid Social,B,False,
1142,2024-05-06,Paid Social,B,True,2024-05-13
1143,2024-09-04,Paid Social,B,True,2024-09-07
1144,2024-07-25,Organic,B,False,
1145,2024-04-07,Organic,B,True,2024-04-07
